yr,brand,brandNm,corpNm,frcsCnt,newFrcsRgsCnt,ctrtEndCnt,ctrtCncltnCnt,nmChgCnt,open_rate,close_rate,avrgSlsAmt,avg_sales_eok,ar_unit_sales_manwon
2018,죠샌드위치앤커피,죠샌드위치앤커피,(주)제이에스앤씨,51,7,4,0,6,0.13725490196078433,0.0784313725490196,144480,1.4448,920.6
2019,죠샌드위치앤커피,죠샌드위치앤커피,(주)제이에스앤씨,47,4,4,0,4,0.0851063829787234,0.0851063829787234,143985,1.43985,950.7
2020,주니아,주니아,㈜하나패밀리,6,6,0,0,0,1.0,0.0,0,0.0,0.0
2021,주니아,주니아,㈜하나패밀리,8,5,3,0,0,0.625,0.375,187895,1.87895,1519.7
2022,주니아,주니아,㈜하나패밀리,15,9,2,0,0,0.6,0.13333333333333333,224944,2.24944,1597.9
2023,주니아,주니아,㈜하나패밀리,17,0,0,0,0,0.0,0.0,188888,1.88888,1506.5
2024,주니아,주니아,(주)하나패밀리,20,5,2,0,1,0.25,0.1,145976,1.45976,1205.9
2024,주디마리,주디마리,(주)주디마리,1,0,0,0,0,0.0,0.0,412328,4.12328,958.9
2017,주스탐,주스탐,(주)올어바웃,26,28,6,0,5,1.0769230769230769,0.23076923076923078,69831,0.69831,800.2
2018,주스탐,주스탐,(주)올어바웃,13,0,13,0,1,0.0,1.0,71808,0.71808,888.0
2017,주스탐델리,주스탐델리,(주)올어바웃,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2018,주스탐델리,주스탐델리,(주)올어바웃,3,1,0,0,1,0.3333333333333333,0.0,0,0.0,0.0
2017,주커피,주커피,태영에프앤비(주),52,4,17,1,0,0.07692307692307693,0.34615384615384615,212290,2.1229,505.4
2018,주커피,주커피,태영에프앤비(주),45,5,12,0,5,0.1111111111111111,0.26666666666666666,199347,1.99347,501.6
2019,주커피,주커피,태영에프앤비(주),39,7,13,0,4,0.1794871794871795,0.3333333333333333,174958,1.74958,405.9
2020,주커피,주커피,태영에프앤비(주),31,1,8,0,2,0.03225806451612903,0.25806451612903225,170907,1.70907,308.0
2021,주커피,주커피,태영에프앤비(주),27,0,4,0,1,0.0,0.14814814814814814,113833,1.13833,218.1
2022,주커피,주커피,태영에프앤비(주),22,0,5,0,0,0.0,0.22727272727272727,82625,0.82625,155.6
2023,주커피,주커피,태영에프앤비(주),17,0,5,0,0,0.0,0.29411764705882354,121450,1.2145,221.0
2017,줄리앙 와플,줄리앙 와플,(주)브라더푸드,23,23,0,0,0,1.0,0.0,110277,1.10277,1144.0
2018,줄리앙 와플,줄리앙 와플,(주)브라더푸드,26,8,5,0,2,0.3076923076923077,0.19230769230769232,21425,0.21425,195.8
2019,줄리앙 와플,줄리앙 와플,(주)브라더푸드,20,10,16,0,0,0.5,0.8,31937,0.31937,355.0
2020,줄리앙 와플,줄리앙 와플,(주)브라더푸드,16,4,8,8,0,0.25,1.0,0,0.0,0.0
2021,줄리앙 와플,줄리앙 와플,(주)브라더푸드,14,5,6,1,0,0.35714285714285715,0.5,6995,0.06995,78.2
2017,쥬스스타,쥬스스타,선우프로듀스(주),47,55,8,0,1,1.1702127659574468,0.1702127659574468,95022,0.95022,787.0
2018,쥬스스타,쥬스스타,선우프로듀스(주),39,12,20,0,2,0.3076923076923077,0.5128205128205128,66442,0.66442,580.3
2019,쥬스스타,쥬스스타,선우프로듀스(주),24,2,17,0,0,0.08333333333333333,0.7083333333333334,48761,0.48761,388.1
2017,쥬스킹,쥬스킹(JUICE KING) ,㈜엠투에프앤비,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2018,쥬스킹,쥬스킹(JUICE KING) ,㈜엠투에프앤비,17,4,0,13,0,0.23529411764705882,0.7647058823529411,76342,0.76342,742.2
2019,쥬스킹,쥬스킹(JUICE KING) ,(주)엠투에프앤비,19,17,4,6,1,0.8947368421052632,0.5263157894736842,87732,0.87732,877.3
2020,쥬스킹,쥬스킹(JUICE KING) ,(주)엠투에프앤비,18,19,3,2,0,1.0555555555555556,0.2777777777777778,70375,0.70375,698.3
2021,쥬스킹,쥬스킹(JUICE KING) ,(주)엠투에프앤비,19,18,5,6,1,0.9473684210526315,0.5789473684210527,42506,0.42506,386.4
2022,쥬스킹,쥬스킹(JUICE KING),(주)엠투에프앤비,15,19,4,0,2,1.2666666666666666,0.26666666666666666,126409,1.26409,1022.4
2023,쥬스킹,쥬스킹(JUICE KING),(주)엠투에프앤비,14,15,1,0,1,1.0714285714285714,0.07142857142857142,181161,1.81161,1314.8
2024,쥬스킹,쥬스킹(JUICE KING),(주)엠투에프앤비,13,1,2,0,0,0.07692307692307693,0.15384615384615385,170356,1.70356,1250.3
2017,쥬스팩토리,쥬스팩토리,(주)쥬스팩토리,26,26,0,0,4,1.0,0.0,74731,0.74731,615.4
2018,쥬스팩토리,쥬스팩토리,(주)쥬스팩토리,15,0,10,0,2,0.0,0.6666666666666666,70355,0.70355,641.4
2019,쥬스팩토리,쥬스팩토리,(주)쥬스팩토리,8,2,9,0,1,0.25,1.125,65991,0.65991,627.3
2020,쥬스팩토리,쥬스팩토리,(주)쥬스팩토리,6,0,1,0,0,0.0,0.16666666666666666,75507,0.75507,667.4
2018,쥬스플레이,쥬스플레이,쥬스플레이,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2017,쥬씨,쥬씨(JUICY),쥬씨(주),801,639,24,0,62,0.797752808988764,0.0299625468164794,228276,2.28276,2172.2
2018,쥬씨,쥬씨(JUICY),쥬씨(주),722,29,108,0,67,0.04016620498614958,0.14958448753462603,169515,1.69515,1724.8
2019,쥬씨,쥬씨(JUICY),쥬씨(주),590,16,126,22,28,0.02711864406779661,0.25084745762711863,153923,1.53923,1556.4
2020,쥬씨,쥬씨(JUICY),쥬씨(주),480,29,95,46,41,0.06041666666666667,0.29375,155777,1.55777,1481.4
2021,쥬씨,쥬씨(JUICY),쥬씨(주),446,34,54,20,37,0.07623318385650224,0.16591928251121077,125549,1.25549,1184.1
2023,쥬씨,쥬씨(JUICY),쥬씨(주),314,20,54,12,22,0.06369426751592357,0.21019108280254778,109381,1.09381,1173.2
2024,쥬씨,쥬씨(JUICY),쥬씨(주),245,7,58,23,18,0.02857142857142857,0.3306122448979592,84198,0.84198,822.5
2022,쥬씨프레소,쥬씨프레소,(주)쥬씨,11,11,0,0,0,1.0,0.0,0,0.0,0.0
2023,쥬씨프레소,쥬씨프레소,쥬씨(주),8,1,4,0,0,0.125,0.5,103923,1.03923,45.6
2024,쥬씨프레소,쥬씨프레소,쥬씨(주),7,0,1,0,0,0.0,0.14285714285714285,150110,1.5011,870.5
2020,쥬청과,쥬청과,순수유통(주),2,2,0,0,0,1.0,0.0,0,0.0,0.0
2021,쥬청과,쥬청과,순수유통(주),4,2,0,0,0,0.5,0.0,0,0.0,0.0
2022,쥬청과,쥬청과,순수유통(주),7,4,2,0,1,0.5714285714285714,0.2857142857142857,89966,0.89966,746.9
2023,쥬청과,쥬청과,순수유통(주),7,4,4,0,0,0.5714285714285714,0.5714285714285714,78078,0.78078,460.1
2024,쥬청과,쥬청과,순수유통(주),6,0,1,0,0,0.0,0.16666666666666666,96401,0.96401,497.1
2023,지니프레쉬,지니프레쉬,지니프레쉬,5,5,0,0,0,1.0,0.0,177509,1.77509,1177.3
2017,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,3,0,1,0,0,0.0,0.3333333333333333,0,0.0,0.0
2018,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,4,2,1,0,0,0.5,0.25,0,0.0,0.0
2019,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,5,1,0,0,0,0.2,0.0,17557,0.17557,47.5
2020,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,6,1,0,0,0,0.16666666666666666,0.0,21759,0.21759,50.6
2021,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,4,0,2,0,1,0.0,0.5,24254,0.24254,72.6
2022,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,5,1,0,0,0,0.2,0.0,186288,1.86288,622.6
2023,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,5,0,0,0,0,0.0,0.0,172670,1.7267,577.1
2024,지브릭커피,"지브릭커피(G,BRICK COFFEE)",(주)디자인포비,6,1,0,0,0,0.16666666666666666,0.0,184893,1.84893,662.4
2024,지티,지티(GT)커피,지티(GT)커피,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2021,진심커피,진심커피,(주)진심코리아,4,4,0,0,0,1.0,0.0,21176,0.21176,199.6
2022,진심커피,진심커피,(주)진심코리아,10,5,0,0,1,0.5,0.0,150197,1.50197,1460.0
2024,진심커피,진심커피,(주)하영에프앤비,11,0,4,1,0,0.0,0.45454545454545453,138902,1.38902,898.6
2023,집생로커피,집생로커피,㈜에이치비에스,3,3,0,0,0,1.0,0.0,308785,3.08785,1286.6
2024,집생로커피,집생로커피,(주)에이치비에스,4,1,0,0,0,0.25,0.0,27304,0.27304,173.4
2024,짹슨커피,짹슨커피,(주)짹슨이네회사,7,7,0,0,0,1.0,0.0,93081,0.93081,848.5
2020,쩐주단,쩐주단,(주)쩐주단코리아,16,23,7,0,1,1.4375,0.4375,355134,3.55134,2170.2
2021,쩐주단,쩐주단,(주)제이제이디,5,2,13,0,0,0.4,2.6,159421,1.59421,1327.5
2018,쪼오꼬,쪼오꼬,쪼오꼬,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2022,차눙,차눙,(주)루시카토,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,차눙,차눙,(주)루시카토,3,1,0,0,0,0.3333333333333333,0.0,17036,0.17036,145.1
2019,차뜨라므,차뜨라므,㈜디저트플러스,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2020,차뜨라므,차뜨라므,㈜디저트플러스,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2021,차뜨라므,차뜨라므,㈜디저트플러스,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2019,차얌,차얌,(주)프로젝트비,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2020,차얌,차얌,(주)프로젝트비,92,92,0,0,0,1.0,0.0,271762,2.71762,3073.2
2021,차얌,차얌,(주)프로젝트비,164,72,6,0,7,0.43902439024390244,0.036585365853658534,58725,0.58725,569.1
2022,차얌,차얌,(주)프로젝트비,144,2,19,4,8,0.013888888888888888,0.1597222222222222,50799,0.50799,510.8
2023,차얌,차얌,(주)프로젝트비,126,8,17,6,10,0.06349206349206349,0.18253968253968253,50264,0.50264,499.1
2024,차얌,차얌,(주)프로젝트비,95,2,30,6,8,0.021052631578947368,0.37894736842105264,46707,0.46707,455.3
2022,차이,차이(CHAI),(주)폴제이코퍼레이션,20,14,0,0,0,0.7,0.0,181889,1.81889,1604.1
2023,차이,차이(CHAI),(주)폴제이코퍼레이션,22,3,1,0,1,0.13636363636363635,0.045454545454545456,170339,1.70339,1197.5
2024,차이,차이(CHAI),(주)폴제이코퍼레이션,20,2,4,0,1,0.1,0.2,157654,1.57654,982.0
2023,차차커피코,차차커피코,(주)차차커피코,25,25,0,0,0,1.0,0.0,0,0.0,0.0
2024,차차커피코,차차커피코,(주)차차커피코,50,28,3,0,2,0.56,0.06,182691,1.82691,1137.0
2018,차타임라운지,차타임라운지,(주)차타임,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2019,차타임라운지,차타임라운지,(주)차타임,4,2,0,0,0,0.5,0.0,0,0.0,0.0
2020,차타임라운지,차타임라운지,(주)차타임,5,2,1,0,0,0.4,0.2,175290,1.7529,835.3
2021,채우다,채우다,(주)채움에프앤비,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2022,채우다,채우다,(주)채움에프앤비,7,4,0,0,2,0.5714285714285714,0.0,166371,1.66371,1286.8
2023,채우다,채우다,(주)채움에프앤비,9,2,0,0,1,0.2222222222222222,0.0,143583,1.43583,1030.1
2024,채우다,채우다,(주)채움에프앤비,5,1,0,5,2,0.2,1.0,135791,1.35791,1038.7
2022,챔스빈커피,챔스빈커피,제이와이에프앤비(주),1,1,0,0,0,1.0,0.0,0,0.0,0.0
2023,챔스빈커피,챔스빈커피,제이와이에프앤비(주),4,3,0,0,0,0.75,0.0,133576,1.33576,314.8
2021,천미리,천미리,천미리커피,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2022,천미리,천미리,천미리커피,2,2,2,0,0,1.0,1.0,0,0.0,0.0
2021,천씨씨커피,천씨씨커피,더천씨씨코리아,33,33,0,0,0,1.0,0.0,0,0.0,0.0
2022,천씨씨커피,천씨씨커피,(주)지민,59,30,0,4,0,0.5084745762711864,0.06779661016949153,208645,2.08645,887.8
2023,천씨씨커피,천씨씨커피,(주)지민,80,27,0,6,10,0.3375,0.075,174477,1.74477,933.9
2024,천씨씨커피,천씨씨커피,(주)지민,99,25,0,6,18,0.25252525252525254,0.06060606060606061,239639,2.39639,4287.8
2017,청년다방,청년다방,(주)한경기획,80,71,2,0,4,0.8875,0.025,396946,3.96946,1717.4
2018,청년다방,청년다방,(주)한경기획,153,77,5,0,11,0.5032679738562091,0.032679738562091505,401823,4.01823,1829.7
2019,청년다방,청년다방,(주)한경기획,229,84,8,0,17,0.36681222707423583,0.034934497816593885,660213,6.60213,3083.7
2023,청담커피,청담커피,참준글로벌(주),5,5,0,0,0,1.0,0.0,0,0.0,0.0
2021,청솔로9,청솔로9,청솔로9가맹본부,23,16,4,0,1,0.6956521739130435,0.17391304347826086,135995,1.35995,1133.2
2022,청솔로9,청솔로9,청솔로9가맹본부,48,25,0,0,0,0.5208333333333334,0.0,191689,1.91689,1522.5
2023,청솔로9,청솔로9,(주)아이피케이,65,23,6,0,0,0.35384615384615387,0.09230769230769231,69012,0.69012,399.4
2024,청솔로9,청솔로9,(주)아이피케이,81,24,8,0,11,0.2962962962962963,0.09876543209876543,186106,1.86106,968.5
2017,청자다방,청자다방,청자다방,12,8,0,0,0,0.6666666666666666,0.0,0,0.0,0.0
2018,청자다방,청자다방,청자다방,49,38,0,1,0,0.7755102040816326,0.02040816326530612,160092,1.60092,970.9
2019,청자다방,청자다방,(주)청자다방,93,44,0,0,6,0.4731182795698925,0.0,135473,1.35473,804.5
2020,청자다방,청자다방,(주)청자다방,108,24,9,0,1,0.2222222222222222,0.08333333333333333,138027,1.38027,823.8
2021,청자다방,청자다방,(주)청자다방,117,22,13,0,14,0.18803418803418803,0.1111111111111111,123663,1.23663,678.7
2022,청자다방,청자다방,(주)청자다방,123,15,0,9,24,0.12195121951219512,0.07317073170731707,113894,1.13894,607.1
2023,청자다방,청자다방,(주)청자다방,122,20,21,0,14,0.16393442622950818,0.1721311475409836,150757,1.50757,789.5
2024,청자다방,청자다방,(주)청자다방,126,18,14,0,9,0.14285714285714285,0.1111111111111111,168338,1.68338,885.7
2019,춘풍슈가,춘풍슈가,(주)푸드트립,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,치키차카초코,치키차카초코,(주)달당,19,19,0,0,0,1.0,0.0,0,0.0,0.0
2023,치타커피,치타커피,(주)서이컴퍼니,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,치타커피,치타커피,(주)서이컴퍼니,4,3,0,0,0,0.75,0.0,69804,0.69804,455.2
2022,칠리노,칠리노,(주)해리스,11,11,0,0,0,1.0,0.0,0,0.0,0.0
2017,카작,카작,(주)늘푸른이야기,13,3,2,0,0,0.23076923076923078,0.15384615384615385,45941,0.45941,93.7
2018,카작,카작,(주)늘푸른이야기,14,1,0,0,0,0.07142857142857142,0.0,54084,0.54084,111.1
2019,카작,카작,(주)늘푸른이야기,9,3,1,0,0,0.3333333333333333,0.1111111111111111,57719,0.57719,113.7
2018,카카듀,카카듀,(주)우드앤우즈,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2019,카카듀,카카듀,(주)우드앤우즈,4,1,0,1,0,0.25,0.25,0,0.0,0.0
2022,카페 70°C,카페 70°C,한국커피평가원㈜,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2023,카페 길우,카페 길우,카페(Cafe)길우낭월점,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2024,카페 길우,카페 길우,카페(Cafe)길우낭월점,2,0,0,0,1,0.0,0.0,133653,1.33653,570.8
2021,카페 꽃이피다,카페 꽃이피다,(주)꽃이피다,10,10,0,0,0,1.0,0.0,168275,1.68275,1051.7
2022,카페 꽃이피다,카페 꽃이피다,(주)꽃이피다,14,3,0,0,5,0.21428571428571427,0.0,166829,1.66829,675.6
2023,카페 꽃이피다,카페 꽃이피다,(주)꽃이피다,13,1,2,0,3,0.07692307692307693,0.15384615384615385,136694,1.36694,744.3
2024,카페 꽃이피다,카페 꽃이피다,(주)레호보트,12,1,2,0,0,0.08333333333333333,0.16666666666666666,125258,1.25258,445.9
2020,카페 떼오,카페 떼오,(주)휴먼앤네이쳐,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2017,카페 루밍아이리스,카페 루밍아이리스,루밍아이리스,16,0,1,0,0,0.0,0.0625,0,0.0,0.0
2017,카페 마체베트,카페 마체베트,(주)마체베트,9,0,3,2,0,0.0,0.5555555555555556,101342,1.01342,527.6
2024,카페 오디디오,카페 오디디오,오디디오,2,0,0,0,0,0.0,0.0,180000,1.8,1440.0
2023,카페 우드진,카페 우드진,(주)스테디웨이브,6,3,0,0,1,0.5,0.0,201817,2.01817,1539.1
2024,카페 우드진,카페 우드진,(주)스테디웨이브,11,0,0,0,0,0.0,0.0,0,0.0,0.0
2021,카페 유어 프레즌트,카페 유어 프레즌트,카페유어프레즌트,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,카페 유어 프레즌트,카페 유어 프레즌트,카페유어프레즌트,6,4,0,0,0,0.6666666666666666,0.0,146300,1.463,731.5
2021,카페051,카페051(cafe051),(주)공오일,132,73,2,0,0,0.553030303030303,0.015151515151515152,190732,1.90732,1760.0
2022,카페051,카페051(cafe051),(주)공오일,195,65,2,0,29,0.3333333333333333,0.010256410256410256,175845,1.75845,1521.3
2023,카페051,카페051(cafe051),(주)공오일,212,25,8,0,46,0.1179245283018868,0.03773584905660377,179489,1.79489,1557.0
2024,카페051,카페051(cafe051),(주)공오일,219,16,0,9,29,0.0730593607305936,0.0410958904109589,195264,1.95264,1647.4
2021,카페16온스,카페16온스,카페16온스(부산대역점),2,0,0,0,0,0.0,0.0,0,0.0,0.0
2022,카페16온스,카페16온스,(주)카페16온스,4,2,0,0,0,0.5,0.0,0,0.0,0.0
2023,카페16온스,카페16온스,(주)카페16온스,17,13,0,0,0,0.7647058823529411,0.0,194645,1.94645,1736.0
2024,카페16온스,카페16온스,(주)카페16온스,27,11,1,0,3,0.4074074074074074,0.037037037037037035,226248,2.26248,2068.7
2024,카페316,카페316,카페316,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2022,카페606,카페606,(주)세영에프앤비,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2023,카페70도씨,카페70도씨,한국커피평가원㈜,3,2,0,0,0,0.6666666666666666,0.0,14381,0.14381,92.7
2024,카페70도씨,카페70도씨,한국커피평가원㈜,3,1,1,0,0,0.3333333333333333,0.3333333333333333,11437,0.11437,73.7
2022,카페CCD,카페CCD,(주)CCD,11,11,0,0,0,1.0,0.0,0,0.0,0.0
2023,카페CCD,카페CCD,(주)아이에스,22,14,3,0,1,0.6363636363636364,0.13636363636363635,98066,0.98066,504.6
2024,카페CCD,카페CCD,(주)아이에스,22,6,3,3,0,0.2727272727272727,0.2727272727272727,116630,1.1663,634.8
2017,카페게이트,카페게이트,(유)에브라임이노베이션,10,2,0,0,0,0.2,0.0,273122,2.73122,2417.0
2018,카페게이트,카페게이트,(유)에브라임이노베이션,15,6,1,0,0,0.4,0.06666666666666667,223321,2.23321,2489.8
2019,카페게이트,카페게이트,(유)에브라임이노베이션,21,7,1,0,0,0.3333333333333333,0.047619047619047616,216790,2.1679,2144.8
2020,카페게이트,카페게이트,(유)에브라임이노베이션,63,43,1,0,2,0.6825396825396826,0.015873015873015872,192450,1.9245,1680.1
2021,카페게이트,카페게이트,(유)에브라임이노베이션,83,20,2,0,3,0.24096385542168675,0.024096385542168676,165901,1.65901,1420.5
2022,카페게이트,카페게이트,(유)에브라임이노베이션,115,41,9,0,4,0.3565217391304348,0.0782608695652174,160755,1.60755,1329.6
2023,카페게이트,카페게이트 ,(유)에브라임이노베이션,130,33,15,3,12,0.25384615384615383,0.13846153846153847,143870,1.4387,1153.7
2024,카페게이트,카페게이트,(유)에브라임이노베이션,135,22,10,7,8,0.16296296296296298,0.1259259259259259,158655,1.58655,1254.9
2024,카페그란데,카페그란데,(주)카페그란데,9,6,0,0,0,0.6666666666666666,0.0,97358,0.97358,760.6
2020,카페그리닝,카페그리닝,지알엔푸드,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2021,카페그리닝,카페그리닝,지알엔푸드,5,3,0,0,1,0.6,0.0,0,0.0,0.0
2022,카페그리닝,카페그리닝,지알엔푸드,15,10,0,0,2,0.6666666666666666,0.0,279086,2.79086,2120.7
2017,카페글렌,카페글렌,(주)글렌인터내셔널,66,13,8,0,5,0.19696969696969696,0.12121212121212122,96252,0.96252,427.2
2018,카페글렌,카페글렌,(주)글렌인터내셔널,69,14,11,0,2,0.2028985507246377,0.15942028985507245,96145,0.96145,454.3
2019,카페글렌,카페글렌,(주)글렌인터내셔널,74,12,7,0,7,0.16216216216216217,0.0945945945945946,94567,0.94567,446.6
2020,카페글렌,카페글렌,조이풀컴퍼니(주),80,16,10,0,8,0.2,0.125,89114,0.89114,385.4
2021,카페글렌,카페글렌,조이풀컴퍼니(주),68,3,15,0,6,0.04411764705882353,0.22058823529411764,69424,0.69424,295.2
2017,카페까마르도,카페까마르도,(주)파인피엠아이,4,2,1,0,1,0.5,0.25,0,0.0,0.0
2018,카페까마르도,카페까마르도,(주)파인피엠아이,4,0,0,0,0,0.0,0.0,0,0.0,0.0
2019,카페까마르도,카페까마르도,(주)파인피엠아이,4,0,0,0,0,0.0,0.0,0,0.0,0.0
2024,카페꼼마,카페꼼마,(주)카페꼼마,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2017,카페네스카페,카페네스카페,(주)쥬노에프엔씨,62,0,24,0,0,0.0,0.3870967741935484,0,0.0,0.0
2017,카페다빈치,카페다빈치(cafe davinci),제이에이치다빈치(주),8,1,0,0,1,0.125,0.0,172063,1.72063,226.9
2018,카페다빈치,카페다빈치,(주)다빈치,7,0,0,1,0,0.0,0.14285714285714285,147246,1.47246,251.7
2019,카페다빈치,카페다빈치,(주)다빈치,5,0,2,0,0,0.0,0.4,150355,1.50355,217.6
2020,카페다빈치,카페다빈치,(주)다빈치,4,0,0,1,0,0.0,0.25,144411,1.44411,18.5
2021,카페다빈치,카페다빈치,(주)다빈치,4,0,0,0,0,0.0,0.0,0,0.0,0.0
2022,카페다빈치,카페다빈치,(주)다빈치,4,0,0,0,0,0.0,0.0,0,0.0,0.0
2023,카페다빈치,카페다빈치,(주)다빈치,4,0,0,0,0,0.0,0.0,103482,1.03482,187.5
2022,카페달링,카페달링,카페달링,8,8,0,0,0,1.0,0.0,0,0.0,0.0
2023,카페달링,카페달링,카페달링,11,7,4,0,1,0.6363636363636364,0.36363636363636365,557673,5.57673,4182.5
2024,카페달링,카페달링,카페달링,12,2,1,0,0,0.16666666666666666,0.08333333333333333,540094,5.40094,3832.9
2017,카페데베르,카페데베르,(주)카페데베르,3,0,0,0,0,0.0,0.0,0,0.0,0.0
2018,카페데베르,카페데베르,(주)카페데베르,3,1,0,0,0,0.3333333333333333,0.0,0,0.0,0.0
2019,카페데베르,카페데베르,(주)카페데베르,3,0,0,0,0,0.0,0.0,0,0.0,0.0
2020,카페데베르,카페데베르,(주)카페데베르,2,0,0,1,0,0.0,0.5,0,0.0,0.0
2021,카페데베르,카페데베르,(주)카페데베르,2,0,0,0,0,0.0,0.0,0,0.0,0.0
